datetime,open,high,low,close,volume
2024-01-23 12:30:00,23023.38,23056.94,23019.26,23052.61,37927
2024-01-23 12:35:00,23052.61,23072.79,23044.33,23070.51,52797
2024-01-23 12:40:00,23070.51,23089.72,23043.24,23046.53,49583
2024-01-23 12:45:00,23046.53,23066.5,22988.85,23005.2,22406
2024-01-23 12:50:00,23005.2,23029.42,22934.62,22937.11,103742
2024-01-23 12:55:00,22937.11,22942.15,22878.49,22899.64,48963
2024-01-23 13:00:00,22899.64,22949.98,22899.18,22935.14,72727
2024-01-23 13:05:00,22935.14,22987.29,22932.37,22964.97,46655
2024-01-23 13:10:00,22964.97,22985.32,22949.12,22966.01,58471
2024-01-23 13:15:00,22966.01,22988.06,22962.52,22965.87,82221
2024-01-23 13:20:00,22965.87,23025.8,22909.63,23007.66,44173
2024-01-23 13:25:00,23007.66,23043.64,22999.25,23022.53,69044
2024-01-23 13:30:00,23022.53,23029.71,22994.9,23024.14,50226
2024-01-23 13:35:00,23024.14,23060.48,23022.56,23059.69,51323
2024-01-23 13:40:00,23059.69,23063.23,23011.13,23032.92,68053
2024-01-23 13:45:00,23032.92,23043.64,23020.24,23036.62,39528
2024-01-23 13:50:00,23036.62,23043.35,22951.98,22973.9,33436
2024-01-23 13:55:00,22973.9,22994.56,22961.51,22979.18,42116
2024-01-23 14:00:00,22979.18,23049.76,22965.68,23027.23,64925
2024-01-23 14:05:00,23027.23,23029.41,22990.46,23004.17,46017
2024-01-23 14:10:00,23004.17,23015.44,22973.14,22999.39,69799
2024-01-23 14:15:00,22999.39,23012.08,22977.77,22980.22,106038
2024-01-23 14:20:00,22980.22,23019.53,22958.37,22998.08,42044
2024-01-23 14:25:00,22998.08,23024.41,22966.58,22984.51,57770
2024-01-23 14:30:00,22984.51,22986.1,22931.12,22934.82,40172
2024-01-23 14:35:00,22934.82,22955.46,22917.45,22954.11,68977
2024-01-23 14:40:00,22954.11,22956.62,22940.1,22947.44,64026
2024-01-23 14:45:00,22947.44,22962.17,22884.81,22893.71,77074
2024-01-23 14:50:00,22893.71,22909.79,22893.71,22899.48,82361
2024-01-23 14:55:00,22899.48,22926.6,22859.85,22863.9,79237
2024-01-23 15:00:00,22863.9,22955.87,22830.31,22939.46,53418
2024-01-23 15:05:00,22939.46,22942.26,22899.38,22916.76,52764
2024-01-23 15:10:00,22916.76,22953.6,22859.5,22860.45,48580
2024-01-23 15:15:00,22860.45,22875.62,22792.43,22801.65,77557
2024-01-23 15:20:00,22801.65,22825.58,22790.15,22818.17,44322
2024-01-23 15:25:00,22818.17,22829.0,22790.34,22799.05,62413
2024-01-24 09:15:00,22799.05,22814.51,22770.99,22777.62,68339
2024-01-24 09:20:00,22777.62,22780.36,22762.9,22776.48,45876
2024-01-24 09:25:00,22776.48,22802.54,22772.84,22788.42,70527
2024-01-24 09:30:00,22788.42,22800.78,22777.38,22777.58,68360
2024-01-24 09:35:00,22777.58,22786.95,22737.26,22745.06,64659
2024-01-24 09:40:00,22745.06,22749.38,22671.31,22675.42,65070
2024-01-24 09:45:00,22675.42,22679.82,22631.71,22649.02,47296
2024-01-24 09:50:00,22649.02,22707.61,22638.91,22686.73,50670
2024-01-24 09:55:00,22686.73,22729.9,22677.47,22707.24,41336
2024-01-24 10:00:00,22707.24,22763.8,22699.07,22759.44,63384
2024-01-24 10:05:00,22759.44,22819.51,22742.4,22786.78,65309
2024-01-24 10:10:00,22786.78,22809.55,22755.81,22766.99,64173
2024-01-24 10:15:00,22766.99,22808.29,22741.13,22777.36,34059
2024-01-24 10:20:00,22777.36,22792.71,22725.22,22739.33,33364
2024-01-24 10:25:00,22739.33,22776.69,22721.76,22765.02,65241
2024-01-24 10:30:00,22765.02,22779.12,22731.37,22744.23,88912
2024-01-24 10:35:00,22744.23,22749.25,22708.11,22731.29,81733
2024-01-24 10:40:00,22731.29,22752.87,22714.8,22739.48,34980
2024-01-24 10:45:00,22739.48,22742.74,22689.6,22708.35,74545
2024-01-24 10:50:00,22708.35,22720.96,22616.64,22627.3,72487
2024-01-24 10:55:00,22627.3,22663.09,22623.71,22643.78,42089
2024-01-24 11:00:00,22643.78,22672.15,22641.77,22653.01,88298
2024-01-24 11:05:00,22653.01,22734.24,22636.82,22717.14,51750
2024-01-24 11:10:00,22717.14,22726.74,22660.39,22687.86,49703
2024-01-24 11:15:00,22687.86,22758.27,22681.03,22723.09,65031
2024-01-24 11:20:00,22723.09,22769.28,22709.78,22744.37,76099
2024-01-24 11:25:00,22744.37,22750.17,22723.66,22737.12,26232
2024-01-24 11:30:00,22737.12,22786.8,22728.25,22773.99,61306
2024-01-24 11:35:00,22773.99,22812.74,22758.02,22797.07,76691
2024-01-24 11:40:00,22797.07,22835.69,22788.73,22813.16,83131
2024-01-24 11:45:00,22813.16,22843.27,22797.34,22836.28,54447
2024-01-24 11:50:00,22836.28,22866.86,22834.57,22865.27,62543
2024-01-24 11:55:00,22865.27,22898.87,22856.07,22897.49,72320
2024-01-24 12:00:00,22897.49,22912.15,22846.98,22870.32,70686
2024-01-24 12:05:00,22870.32,22896.77,22849.89,22883.27,33089
2024-01-24 12:10:00,22883.27,22912.51,22872.35,22887.93,71215
2024-01-24 12:15:00,22887.93,22898.37,22842.57,22864.99,53713
2024-01-24 12:20:00,22864.99,22866.6,22817.95,22844.88,89014
2024-01-24 12:25:00,22844.88,22862.53,22821.31,22854.79,60856
2024-01-24 12:30:00,22854.79,22867.57,22829.6,22863.0,64190
2024-01-24 12:35:00,22863.0,22864.42,22822.63,22829.27,60818
2024-01-24 12:40:00,22829.27,22842.05,22781.99,22808.81,70141
2024-01-24 12:45:00,22808.81,22818.96,22774.49,22782.53,81138
2024-01-24 12:50:00,22782.53,22788.07,22743.72,22749.93,70595
2024-01-24 12:55:00,22749.93,22762.57,22710.63,22717.24,50201
2024-01-24 13:00:00,22717.24,22717.42,22670.55,22684.95,56264
2024-01-24 13:05:00,22684.95,22728.17,22682.8,22725.39,52641
2024-01-24 13:10:00,22725.39,22728.18,22661.6,22677.58,84510
2024-01-24 13:15:00,22677.58,22771.99,22674.41,22767.33,41066
2024-01-24 13:20:00,22767.33,22841.53,22752.18,22825.85,72265
2024-01-24 13:25:00,22825.85,22865.98,22801.97,22821.74,73572
2024-01-24 13:30:00,22821.74,22843.05,22808.02,22829.98,66786
2024-01-24 13:35:00,22829.98,22853.93,22812.23,22836.42,59649
2024-01-24 13:40:00,22836.42,22852.88,22805.71,22833.15,53228
2024-01-24 13:45:00,22833.15,22837.26,22807.88,22831.17,47040
2024-01-24 13:50:00,22831.17,22851.33,22808.8,22825.39,69129
2024-01-24 13:55:00,22825.39,22834.99,22796.67,22830.49,59270
2024-01-24 14:00:00,22830.49,22839.65,22795.82,22812.11,72108
2024-01-24 14:05:00,22812.11,22837.64,22803.47,22827.38,72343
2024-01-24 14:10:00,22827.38,22832.91,22819.89,22830.83,68640
2024-01-24 14:15:00,22830.83,22835.77,22788.63,22815.74,72280
2024-01-24 14:20:00,22815.74,22840.23,22784.16,22812.36,64412
2024-01-24 14:25:00,22812.36,22842.25,22804.73,22831.2,66501
2024-01-24 14:30:00,22831.2,22851.73,22780.95,22848.04,62781
2024-01-24 14:35:00,22848.04,22862.69,22827.06,22851.11,70910
2024-01-24 14:40:00,22851.11,22888.77,22838.34,22863.75,83093
2024-01-24 14:45:00,22863.75,22872.24,22855.84,22864.38,77411
2024-01-24 14:50:00,22864.38,22889.26,22847.53,22847.83,38620
2024-01-24 14:55:00,22847.83,22864.8,22785.12,22793.85,62931
2024-01-24 15:00:00,22793.85,22800.74,22778.38,22798.96,52432
2024-01-24 15:05:00,22798.96,22835.31,22744.6,22746.47,56438
2024-01-24 15:10:00,22746.47,22816.22,22730.34,22805.1,55979
2024-01-24 15:15:00,22805.1,22902.19,22798.76,22886.75,73772
2024-01-24 15:20:00,22886.75,22956.78,22865.58,22943.37,81305
2024-01-24 15:25:00,22943.37,22969.25,22934.14,22943.02,54887
2024-01-25 09:15:00,22943.02,23013.95,22924.91,23005.39,27974
2024-01-25 09:20:00,23005.39,23012.6,22925.09,22925.63,47855
2024-01-25 09:25:00,22925.63,22959.66,22912.9,22957.18,38886
2024-01-25 09:30:00,22957.18,22998.54,22936.67,22967.06,26016
2024-01-25 09:35:00,22967.06,22988.66,22884.71,22891.63,36510
2024-01-25 09:40:00,22891.63,22896.82,22861.94,22868.5,24437
2024-01-25 09:45:00,22868.5,22906.4,22767.11,22783.75,51977
2024-01-25 09:50:00,22783.75,22784.12,22721.77,22739.44,52994
2024-01-25 09:55:00,22739.44,22750.65,22716.07,22721.98,15906
2024-01-25 10:00:00,22721.98,22753.96,22708.17,22752.22,40360
2024-01-25 10:05:00,22752.22,22765.46,22736.96,22762.83,36019
2024-01-25 10:10:00,22762.83,22784.45,22759.43,22772.56,25659
2024-01-25 10:15:00,22772.56,22805.57,22763.16,22786.04,43780
2024-01-25 10:20:00,22786.04,22835.96,22764.81,22819.23,41243
2024-01-25 10:25:00,22819.23,22885.25,22806.15,22863.83,41547
2024-01-25 10:30:00,22863.83,22882.22,22858.62,22871.37,15113
2024-01-25 10:35:00,22871.37,22907.43,22853.13,22893.97,53391
2024-01-25 10:40:00,22893.97,22896.51,22850.41,22874.87,50323
2024-01-25 10:45:00,22874.87,22912.28,22847.96,22851.58,25827
2024-01-25 10:50:00,22851.58,22869.03,22828.67,22853.66,41145
2024-01-25 10:55:00,22853.66,22892.97,22814.43,22815.25,43430
2024-01-25 11:00:00,22815.25,22848.96,22767.21,22782.34,27101
2024-01-25 11:05:00,22782.34,22837.59,22769.29,22819.45,42818
2024-01-25 11:10:00,22819.45,22858.76,22807.32,22816.01,49081
2024-01-25 11:15:00,22816.01,22835.46,22793.3,22833.09,39449
2024-01-25 11:20:00,22833.09,22848.9,22826.24,22841.21,29911
2024-01-25 11:25:00,22841.21,22851.39,22766.87,22777.76,51912
2024-01-25 11:30:00,22777.76,22801.36,22769.13,22800.56,44377
2024-01-25 11:35:00,22800.56,22863.17,22790.46,22847.86,51134
2024-01-25 11:40:00,22847.86,22870.12,22829.57,22863.17,44301
2024-01-25 11:45:00,22863.17,22867.52,22833.28,22833.39,56858
2024-01-25 11:50:00,22833.39,22860.36,22831.28,22852.7,43952
2024-01-25 11:55:00,22852.7,22875.73,22802.65,22808.8,42570
2024-01-25 12:00:00,22808.8,22840.37,22778.96,22796.14,44144
2024-01-25 12:05:00,22796.14,22810.37,22781.47,22800.24,41050
2024-01-25 12:10:00,22800.24,22802.76,22787.6,22795.57,39725
2024-01-25 12:15:00,22795.57,22814.49,22769.31,22804.59,31297
2024-01-25 12:20:00,22804.59,22834.46,22788.81,22809.94,48508
2024-01-25 12:25:00,22809.94,22836.39,22799.31,22832.99,42044
2024-01-25 12:30:00,22832.99,22849.92,22760.14,22801.67,33621
2024-01-25 12:35:00,22801.67,22822.13,22773.45,22776.57,52122
2024-01-25 12:40:00,22776.57,22829.48,22750.72,22822.29,29415
2024-01-25 12:45:00,22822.29,22828.62,22800.6,22806.6,22849
2024-01-25 12:50:00,22806.6,22847.54,22801.01,22831.49,40947
2024-01-25 12:55:00,22831.49,22856.31,22809.46,22827.48,22970
2024-01-25 13:00:00,22827.48,22845.66,22790.17,22791.96,45177
2024-01-25 13:05:00,22791.96,22812.27,22779.78,22792.84,46980
2024-01-25 13:10:00,22792.84,22802.43,22746.16,22771.56,35266
2024-01-25 13:15:00,22771.56,22783.81,22736.83,22751.6,15117
2024-01-25 13:20:00,22751.6,22794.09,22748.81,22790.73,43727
2024-01-25 13:25:00,22790.73,22845.6,22783.92,22824.46,40155
2024-01-25 13:30:00,22824.46,22836.05,22795.59,22795.92,48378
2024-01-25 13:35:00,22795.92,22834.5,22787.45,22822.14,39004
2024-01-25 13:40:00,22822.14,22827.34,22756.36,22782.93,33063
2024-01-25 13:45:00,22782.93,22792.69,22735.24,22761.64,26140
2024-01-25 13:50:00,22761.64,22771.34,22683.97,22685.54,36383
2024-01-25 13:55:00,22685.54,22693.44,22667.29,22677.45,28578
2024-01-25 14:00:00,22677.45,22697.85,22652.54,22688.85,56051
2024-01-25 14:05:00,22688.85,22711.53,22684.4,22702.82,40917
2024-01-25 14:10:00,22702.82,22727.73,22645.34,22667.56,35280
2024-01-25 14:15:00,22667.56,22672.36,22616.96,22626.23,33521
2024-01-25 14:20:00,22626.23,22628.75,22587.7,22601.38,53238
2024-01-25 14:25:00,22601.38,22641.49,22590.3,22631.08,40370
2024-01-25 14:30:00,22631.08,22698.83,22627.85,22665.96,54047
2024-01-25 14:35:00,22665.96,22737.9,22661.62,22722.94,49920
2024-01-25 14:40:00,22722.94,22790.01,22691.3,22761.0,39771
2024-01-25 14:45:00,22761.0,22778.78,22755.83,22776.81,52585
2024-01-25 14:50:00,22776.81,22832.89,22774.32,22823.53,24819
2024-01-25 14:55:00,22823.53,22928.23,22806.61,22905.95,27864
2024-01-25 15:00:00,22905.95,22926.22,22819.36,22856.12,40984
2024-01-25 15:05:00,22856.12,22867.55,22825.9,22840.25,53266
2024-01-25 15:10:00,22840.25,22846.9,22827.67,22838.61,35680
2024-01-25 15:15:00,22838.61,22838.91,22747.78,22761.82,16897
2024-01-25 15:20:00,22761.82,22769.33,22709.27,22714.14,36982
2024-01-25 15:25:00,22714.14,22718.61,22711.54,22712.1,18831
2024-01-26 09:15:00,22712.1,22773.07,22684.19,22769.0,58518
2024-01-26 09:20:00,22769.0,22807.21,22767.8,22791.59,75653
2024-01-26 09:25:00,22791.59,22870.3,22783.58,22868.3,51995
2024-01-26 09:30:00,22868.3,22890.24,22833.67,22848.91,64831
2024-01-26 09:35:00,22848.91,22872.14,22807.55,22824.0,33506
2024-01-26 09:40:00,22824.0,22878.4,22819.6,22875.73,21602
2024-01-26 09:45:00,22875.73,22891.41,22794.13,22806.25,68039
2024-01-26 09:50:00,22806.25,22829.56,22713.32,22743.43,69630
2024-01-26 09:55:00,22743.43,22746.96,22728.32,22739.48,60548
2024-01-26 10:00:00,22739.48,22783.29,22731.83,22776.73,26933
2024-01-26 10:05:00,22776.73,22849.57,22776.26,22833.68,49217
2024-01-26 10:10:00,22833.68,22886.41,22827.83,22878.41,49554
2024-01-26 10:15:00,22878.41,22894.88,22842.72,22849.25,62323
2024-01-26 10:20:00,22849.25,22851.38,22835.63,22838.34,43958
2024-01-26 10:25:00,22838.34,22863.01,22824.69,22861.64,66962
2024-01-26 10:30:00,22861.64,22908.25,22851.13,22900.45,51843
2024-01-26 10:35:00,22900.45,22911.79,22892.3,22899.83,65047
2024-01-26 10:40:00,22899.83,22911.4,22875.62,22889.07,60561
2024-01-26 10:45:00,22889.07,22890.75,22832.65,22850.51,72696
2024-01-26 10:50:00,22850.51,22868.09,22827.81,22833.59,76764
2024-01-26 10:55:00,22833.59,22893.53,22820.0,22857.21,18307
2024-01-26 11:00:00,22857.21,22931.93,22850.96,22918.51,56460
2024-01-26 11:05:00,22918.51,22947.43,22911.15,22939.59,52579
2024-01-26 11:10:00,22939.59,22963.83,22899.32,22931.71,55477
2024-01-26 11:15:00,22931.71,22934.6,22876.31,22887.54,96494
2024-01-26 11:20:00,22887.54,22889.71,22861.52,22871.32,69301
2024-01-26 11:25:00,22871.32,22881.7,22825.62,22855.24,67522
2024-01-26 11:30:00,22855.24,22902.06,22845.22,22863.85,41369
2024-01-26 11:35:00,22863.85,22882.91,22829.01,22838.8,74239
2024-01-26 11:40:00,22838.8,22867.51,22806.3,22818.97,59418
2024-01-26 11:45:00,22818.97,22877.37,22813.18,22856.76,65932
2024-01-26 11:50:00,22856.76,22860.92,22772.49,22773.1,49634
2024-01-26 11:55:00,22773.1,22786.98,22734.22,22752.18,86947
2024-01-26 12:00:00,22752.18,22764.73,22716.42,22746.13,49446
2024-01-26 12:05:00,22746.13,22767.99,22723.19,22729.81,64646
2024-01-26 12:10:00,22729.81,22759.99,22721.24,22756.47,63802
2024-01-26 12:15:00,22756.47,22791.37,22743.03,22772.78,57804
2024-01-26 12:20:00,22772.78,22785.45,22746.82,22755.92,52282
2024-01-26 12:25:00,22755.92,22789.55,22718.13,22733.43,65601
2024-01-26 12:30:00,22733.43,22768.63,22732.81,22754.82,56082
2024-01-26 12:35:00,22754.82,22797.67,22736.67,22748.71,77091
2024-01-26 12:40:00,22748.71,22750.84,22681.55,22723.07,38816
2024-01-26 12:45:00,22723.07,22727.04,22675.83,22707.27,40455
2024-01-26 12:50:00,22707.27,22715.83,22658.53,22662.41,19707
2024-01-26 12:55:00,22662.41,22703.22,22656.73,22687.94,70242
2024-01-26 13:00:00,22687.94,22720.88,22683.52,22706.5,57736
2024-01-26 13:05:00,22706.5,22722.65,22673.9,22680.31,92562
2024-01-26 13:10:00,22680.31,22683.61,22662.66,22679.23,50445
2024-01-26 13:15:00,22679.23,22685.15,22662.66,22672.96,53906
2024-01-26 13:20:00,22672.96,22692.46,22623.18,22655.36,42210
2024-01-26 13:25:00,22655.36,22662.17,22634.89,22644.04,42175
2024-01-26 13:30:00,22644.04,22653.24,22600.54,22626.22,91058
2024-01-26 13:35:00,22626.22,22640.53,22623.86,22635.76,37089
2024-01-26 13:40:00,22635.76,22693.71,22628.94,22692.39,83541
2024-01-26 13:45:00,22692.39,22727.99,22685.53,22724.93,49254
2024-01-26 13:50:00,22724.93,22728.41,22708.94,22713.62,72674
2024-01-26 13:55:00,22713.62,22810.23,22677.07,22775.95,71516
2024-01-26 14:00:00,22775.95,22783.35,22746.47,22776.56,74307
2024-01-26 14:05:00,22776.56,22786.85,22735.58,22742.11,28024
2024-01-26 14:10:00,22742.11,22763.06,22727.37,22755.39,68809
2024-01-26 14:15:00,22755.39,22820.16,22748.59,22812.41,42662
2024-01-26 14:20:00,22812.41,22818.83,22778.56,22779.65,54898
2024-01-26 14:25:00,22779.65,22818.98,22764.45,22773.46,38682
2024-01-26 14:30:00,22773.46,22800.89,22719.77,22735.67,64203
2024-01-26 14:35:00,22735.67,22746.58,22717.49,22726.77,63719
2024-01-26 14:40:00,22726.77,22738.77,22726.19,22738.56,33064
2024-01-26 14:45:00,22738.56,22751.26,22668.12,22680.51,41265
2024-01-26 14:50:00,22680.51,22687.96,22654.66,22675.16,53016
2024-01-26 14:55:00,22675.16,22698.83,22662.29,22691.09,59882
2024-01-26 15:00:00,22691.09,22715.43,22684.59,22709.55,65906
2024-01-26 15:05:00,22709.55,22726.36,22610.57,22618.58,65383
2024-01-26 15:10:00,22618.58,22625.38,22483.75,22510.25,52269
2024-01-26 15:15:00,22510.25,22525.18,22509.93,22518.83,34149
2024-01-26 15:20:00,22518.83,22600.94,22513.58,22579.89,41958
2024-01-26 15:25:00,22579.89,22601.84,22534.74,22551.7,66950
2024-01-29 09:15:00,22551.7,22566.7,22543.3,22545.02,37161
2024-01-29 09:20:00,22545.02,22555.31,22541.16,22549.16,57188
2024-01-29 09:25:00,22549.16,22589.19,22518.31,22576.6,29198
2024-01-29 09:30:00,22576.6,22595.63,22515.7,22518.79,26643
2024-01-29 09:35:00,22518.79,22531.87,22482.69,22494.05,76196
2024-01-29 09:40:00,22494.05,22549.87,22485.81,22534.05,45588
2024-01-29 09:45:00,22534.05,22588.73,22504.13,22575.3,29798
2024-01-29 09:50:00,22575.3,22588.75,22508.95,22529.51,78745
2024-01-29 09:55:00,22529.51,22545.22,22499.2,22539.9,57949
2024-01-29 10:00:00,22539.9,22563.27,22534.05,22557.45,71745
2024-01-29 10:05:00,22557.45,22581.58,22551.31,22580.24,55058
2024-01-29 10:10:00,22580.24,22587.45,22526.34,22528.31,55989
2024-01-29 10:15:00,22528.31,22535.63,22489.44,22492.29,50967
2024-01-29 10:20:00,22492.29,22516.86,22469.6,22503.92,58032
2024-01-29 10:25:00,22503.92,22513.2,22403.21,22435.35,56756
2024-01-29 10:30:00,22435.35,22487.31,22419.12,22461.98,85963
2024-01-29 10:35:00,22461.98,22467.29,22427.45,22434.96,26330
2024-01-29 10:40:00,22434.96,22436.0,22414.68,22434.85,67426
2024-01-29 10:45:00,22434.85,22469.6,22433.9,22458.76,55551
2024-01-29 10:50:00,22458.76,22498.24,22447.57,22482.48,57963
2024-01-29 10:55:00,22482.48,22486.62,22462.24,22480.22,47234
2024-01-29 11:00:00,22480.22,22494.41,22442.67,22451.59,60413
2024-01-29 11:05:00,22451.59,22460.89,22434.5,22446.52,53525
2024-01-29 11:10:00,22446.52,22502.54,22417.26,22468.4,56358
2024-01-29 11:15:00,22468.4,22496.38,22448.51,22479.04,45586
2024-01-29 11:20:00,22479.04,22492.48,22437.47,22440.97,60423
2024-01-29 11:25:00,22440.97,22468.81,22433.04,22457.94,67489
2024-01-29 11:30:00,22457.94,22470.1,22448.72,22453.0,57167
2024-01-29 11:35:00,22453.0,22480.03,22424.59,22437.22,28240
2024-01-29 11:40:00,22437.22,22468.85,22385.98,22444.45,43860
2024-01-29 11:45:00,22444.45,22466.4,22435.8,22445.31,58411
2024-01-29 11:50:00,22445.31,22471.08,22433.16,22454.21,79086
2024-01-29 11:55:00,22454.21,22502.22,22453.42,22496.57,64838
2024-01-29 12:00:00,22496.57,22535.99,22465.49,22492.26,72038
2024-01-29 12:05:00,22492.26,22535.77,22479.82,22533.81,46473
2024-01-29 12:10:00,22533.81,22537.77,22466.51,22493.74,41488
2024-01-29 12:15:00,22493.74,22514.68,22465.87,22469.07,36519
2024-01-29 12:20:00,22469.07,22494.22,22442.9,22489.41,60134
2024-01-29 12:25:00,22489.41,22526.29,22489.03,22504.36,55729
2024-01-29 12:30:00,22504.36,22520.68,22502.45,22515.14,33182
2024-01-29 12:35:00,22515.14,22532.55,22424.38,22440.14,63337
2024-01-29 12:40:00,22440.14,22480.86,22436.61,22475.75,51339
2024-01-29 12:45:00,22475.75,22478.52,22412.58,22422.64,41741
2024-01-29 12:50:00,22422.64,22423.68,22377.82,22392.02,63328
2024-01-29 12:55:00,22392.02,22395.78,22360.84,22361.99,20258
2024-01-29 13:00:00,22361.99,22401.25,22353.0,22391.21,38952
2024-01-29 13:05:00,22391.21,22434.83,22387.15,22415.44,59396
2024-01-29 13:10:00,22415.44,22420.36,22377.87,22395.23,67204
2024-01-29 13:15:00,22395.23,22439.59,22394.64,22432.13,40858
2024-01-29 13:20:00,22432.13,22440.13,22372.96,22391.53,21341
2024-01-29 13:25:00,22391.53,22416.25,22390.88,22400.8,10349
2024-01-29 13:30:00,22400.8,22414.38,22391.09,22403.64,64412
2024-01-29 13:35:00,22403.64,22408.28,22399.1,22399.93,58447
2024-01-29 13:40:00,22399.93,22400.11,22371.83,22375.45,61936
2024-01-29 13:45:00,22375.45,22387.13,22349.49,22357.67,42171
2024-01-29 13:50:00,22357.67,22386.46,22347.76,22380.27,38806
2024-01-29 13:55:00,22380.27,22385.1,22344.0,22347.04,46370
2024-01-29 14:00:00,22347.04,22387.25,22345.34,22373.58,21420
2024-01-29 14:05:00,22373.58,22419.09,22359.74,22388.71,48610
2024-01-29 14:10:00,22388.71,22474.99,22364.96,22436.41,40112
2024-01-29 14:15:00,22436.41,22483.38,22423.97,22457.99,69657
2024-01-29 14:20:00,22457.99,22494.99,22442.22,22485.52,52379
2024-01-29 14:25:00,22485.52,22496.64,22447.59,22457.36,34546
2024-01-29 14:30:00,22457.36,22487.45,22434.95,22471.73,61284
2024-01-29 14:35:00,22471.73,22472.86,22434.58,22439.3,66608
2024-01-29 14:40:00,22439.3,22443.17,22413.31,22438.64,75823
2024-01-29 14:45:00,22438.64,22483.15,22430.74,22471.47,76191
2024-01-29 14:50:00,22471.47,22505.08,22469.82,22494.52,57369
2024-01-29 14:55:00,22494.52,22503.53,22402.91,22429.49,33652
2024-01-29 15:00:00,22429.49,22458.22,22414.49,22453.35,39166
2024-01-29 15:05:00,22453.35,22454.18,22407.42,22417.19,74797
2024-01-29 15:10:00,22417.19,22439.0,22401.72,22425.75,60117
2024-01-29 15:15:00,22425.75,22542.74,22408.33,22541.88,68521
2024-01-29 15:20:00,22541.88,22562.0,22502.15,22519.74,32965
2024-01-29 15:25:00,22519.74,22557.58,22506.18,22544.3,45374
2024-01-30 09:15:00,22544.3,22605.39,22539.11,22586.1,73580
2024-01-30 09:20:00,22586.1,22612.87,22539.54,22549.23,60882
2024-01-30 09:25:00,22549.23,22564.45,22467.6,22474.88,46045
2024-01-30 09:30:00,22474.88,22484.32,22428.95,22436.62,63615
2024-01-30 09:35:00,22436.62,22468.25,22417.21,22439.13,61226
2024-01-30 09:40:00,22439.13,22447.89,22368.38,22377.27,58684
2024-01-30 09:45:00,22377.27,22409.97,22369.77,22400.9,32974
2024-01-30 09:50:00,22400.9,22469.03,22383.46,22441.84,51986
2024-01-30 09:55:00,22441.84,22506.92,22423.61,22503.07,67937
2024-01-30 10:00:00,22503.07,22573.02,22490.71,22548.15,65256
2024-01-30 10:05:00,22548.15,22553.83,22517.28,22540.77,46895
2024-01-30 10:10:00,22540.77,22556.4,22537.24,22550.52,17249
2024-01-30 10:15:00,22550.52,22554.56,22458.14,22492.44,44205
2024-01-30 10:20:00,22492.44,22524.82,22491.19,22491.79,65003
2024-01-30 10:25:00,22491.79,22514.65,22478.42,22501.59,47887
2024-01-30 10:30:00,22501.59,22513.03,22493.75,22501.45,60787
2024-01-30 10:35:00,22501.45,22575.79,22490.36,22538.94,61198
2024-01-30 10:40:00,22538.94,22548.6,22481.52,22508.35,85596
2024-01-30 10:45:00,22508.35,22523.32,22478.71,22495.15,16720
2024-01-30 10:50:00,22495.15,22573.73,22479.04,22548.49,76733
2024-01-30 10:55:00,22548.49,22554.29,22527.64,22551.38,51608
2024-01-30 11:00:00,22551.38,22595.84,22529.08,22576.5,46976
2024-01-30 11:05:00,22576.5,22593.42,22563.78,22582.18,51654
2024-01-30 11:10:00,22582.18,22614.82,22579.14,22610.98,48408
2024-01-30 11:15:00,22610.98,22675.54,22584.72,22652.55,80313
2024-01-30 11:20:00,22652.55,22679.56,22584.56,22584.8,63740
2024-01-30 11:25:00,22584.8,22605.3,22576.7,22595.01,90852
2024-01-30 11:30:00,22595.01,22644.47,22575.6,22633.3,36559
2024-01-30 11:35:00,22633.3,22635.59,22607.04,22626.54,32956
2024-01-30 11:40:00,22626.54,22666.04,22600.85,22659.57,73262
2024-01-30 11:45:00,22659.57,22691.02,22634.09,22646.59,27858
2024-01-30 11:50:00,22646.59,22664.26,22622.11,22634.82,74809
2024-01-30 11:55:00,22634.82,22678.5,22631.28,22654.83,57540
2024-01-30 12:00:00,22654.83,22704.74,22635.84,22697.5,34547
2024-01-30 12:05:00,22697.5,22730.49,22688.05,22718.47,45795
2024-01-30 12:10:00,22718.47,22739.16,22677.07,22734.6,51796
2024-01-30 12:15:00,22734.6,22784.03,22720.89,22760.63,35279
2024-01-30 12:20:00,22760.63,22781.39,22735.16,22768.05,60124
2024-01-30 12:25:00,22768.05,22792.05,22751.79,22764.91,29520
2024-01-30 12:30:00,22764.91,22790.83,22751.53,22775.35,87858
2024-01-30 12:35:00,22775.35,22848.26,22769.22,22837.08,97009
2024-01-30 12:40:00,22837.08,22888.25,22812.95,22877.62,30061
2024-01-30 12:45:00,22877.62,22900.22,22874.71,22898.51,46581
2024-01-30 12:50:00,22898.51,22908.29,22870.86,22871.3,63679
2024-01-30 12:55:00,22871.3,22899.66,22800.86,22819.5,74498
2024-01-30 13:00:00,22819.5,22833.58,22731.74,22754.34,63647
2024-01-30 13:05:00,22754.34,22808.01,22742.89,22791.09,87729
2024-01-30 13:10:00,22791.09,22809.15,22782.76,22796.4,56715
2024-01-30 13:15:00,22796.4,22839.79,22783.52,22822.99,55972
2024-01-30 13:20:00,22822.99,22837.76,22801.09,22808.54,61553
2024-01-30 13:25:00,22808.54,22820.46,22777.02,22802.48,31524
2024-01-30 13:30:00,22802.48,22820.0,22767.62,22769.81,57020
